timestamp,pm2_5,pm10,co,no2,so2,o3,dust,aod
2023-01-14T09:00,51.6,80.8,2356.0,59.1,57.8,58.0,1.0,0.7
2023-01-14T10:00,43.8,69.4,1523.0,55.2,58.2,73.0,1.0,0.68
2023-01-14T11:00,43.4,68.9,645.0,49.4,57.8,91.0,1.0,0.66
2023-01-14T12:00,43.3,68.7,435.0,44.4,55.2,101.0,1.0,0.65
2023-01-14T13:00,42.5,67.5,434.0,38.9,51.5,110.0,1.0,0.63
2023-01-14T14:00,40.9,65.2,490.0,37.3,47.3,113.0,1.0,0.61
2023-01-14T15:00,38.8,62.2,464.0,45.2,45.0,104.0,1.0,0.6
2023-01-14T16:00,36.8,59.3,451.0,57.9,43.2,89.0,1.0,0.61
2023-01-14T17:00,36.0,58.0,557.0,71.1,42.2,71.0,1.0,0.64
2023-01-14T18:00,40.3,64.0,812.0,73.5,42.7,65.0,1.0,0.67
2023-01-14T19:00,44.2,69.6,1166.0,72.5,44.1,61.0,1.0,0.69
2023-01-14T20:00,49.9,77.5,1576.0,70.0,46.8,57.0,1.0,0.71
2023-01-14T21:00,54.8,84.5,1770.0,68.7,50.0,53.0,1.0,0.72
2023-01-14T22:00,58.0,88.2,1912.0,66.8,53.8,50.0,0.0,0.73
2023-01-14T23:00,59.4,89.6,1988.0,63.9,56.9,46.0,0.0,0.74
2023-01-15T00:00,59.8,90.1,1911.0,61.2,55.9,44.0,0.0,0.75
2023-01-15T01:00,59.5,89.4,1747.0,58.0,53.2,43.0,0.0,0.74
2023-01-15T02:00,59.4,88.9,1577.0,53.8,51.2,41.0,0.0,0.73
2023-01-15T03:00,61.9,92.2,1532.0,50.2,53.0,40.0,0.0,0.72
2023-01-15T04:00,65.2,96.9,1525.0,46.5,56.3,38.0,0.0,0.72
2023-01-15T05:00,69.6,103.1,1632.0,43.8,59.7,37.0,0.0,0.73
2023-01-15T06:00,78.5,115.5,1932.0,45.3,59.0,36.0,0.0,0.72
2023-01-15T07:00,94.3,138.3,2344.0,48.7,57.0,35.0,1.0,0.72
2023-01-15T08:00,78.5,116.2,2555.0,52.7,58.3,39.0,1.0,0.7
2023-01-15T09:00,45.8,70.5,2151.0,54.3,66.5,49.0,1.0,0.68
2023-01-15T10:00,41.4,64.3,1456.0,55.5,78.3,63.0,1.0,0.67
2023-01-15T11:00,42.7,66.1,707.0,55.8,88.7,80.0,1.0,0.66
2023-01-15T12:00,43.5,67.5,535.0,53.9,87.7,89.0,1.0,0.65
2023-01-15T13:00,43.2,67.3,530.0,50.9,82.2,97.0,1.0,0.65
2023-01-15T14:00,41.6,65.2,564.0,50.2,73.6,100.0,1.0,0.66
2023-01-15T15:00,38.6,61.5,527.0,55.8,67.7,94.0,1.0,0.68
2023-01-15T16:00,35.4,56.9,497.0,64.2,61.2,82.0,1.0,0.71
2023-01-15T17:00,16.7,29.6,565.0,69.9,102.7,75.0,0.0,0.6
2023-01-15T18:00,21.0,35.5,541.0,66.9,93.2,73.0,0.0,0.57
2023-01-15T19:00,24.0,39.8,506.0,62.7,79.9,71.0,0.0,0.55
2023-01-15T20:00,28.4,46.1,467.0,57.1,64.7,68.0,0.0,0.51
2023-01-15T21:00,31.7,50.8,451.0,53.5,58.5,66.0,0.0,0.48
2023-01-15T22:00,32.6,51.7,440.0,50.0,54.7,63.0,0.0,0.46
2023-01-15T23:00,32.1,50.5,434.0,46.5,51.7,60.0,0.0,0.45
2023-01-16T00:00,32.6,51.1,435.0,45.2,50.5,58.0,0.0,0.44
2023-01-16T01:00,33.1,51.7,441.0,44.8,50.7,55.0,0.0,0.43
2023-01-16T02:00,34.2,53.2,455.0,44.4,52.2,52.0,0.0,0.44
2023-01-16T03:00,36.4,56.1,469.0,44.0,53.8,50.0,0.0,0.44
2023-01-16T04:00,38.4,58.7,488.0,43.7,56.2,47.0,0.0,0.43
2023-01-16T05:00,38.4,58.6,495.0,41.6,57.3,45.0,0.0,0.44
2023-01-16T06:00,41.4,62.6,506.0,40.5,60.5,45.0,0.0,0.44
2023-01-16T07:00,47.4,71.0,520.0,39.0,65.1,46.0,0.0,0.43
2023-01-16T08:00,41.9,63.6,522.0,36.5,69.2,52.0,0.0,0.43
2023-01-16T09:00,27.5,43.3,488.0,33.3,66.8,64.0,0.0,0.43
2023-01-16T10:00,26.5,41.7,436.0,29.5,62.2,80.0,1.0,0.42
2023-01-16T11:00,28.5,44.4,406.0,28.5,63.5,96.0,1.0,0.42
2023-01-16T12:00,30.3,46.9,451.0,33.8,77.9,97.0,1.0,0.42
2023-01-16T13:00,31.2,48.8,530.0,42.5,99.1,94.0,1.0,0.43
2023-01-16T14:00,31.4,49.5,611.0,53.2,119.6,87.0,1.0,0.46
2023-01-16T15:00,30.9,49.0,619.0,59.0,121.2,82.0,1.0,0.47
2023-01-16T16:00,30.0,48.3,604.0,64.1,116.1,76.0,1.0,0.47
2023-01-16T17:00,34.2,54.9,588.0,66.1,106.8,66.0,1.0,0.67
2023-01-16T18:00,38.3,61.0,578.0,65.1,99.4,65.0,1.0,0.67
2023-01-16T19:00,43.5,68.5,563.0,63.6,88.9,64.0,1.0,0.68
2023-01-16T20:00,50.9,78.9,555.0,60.8,77.8,62.0,1.0,0.69
2023-01-16T21:00,58.4,89.9,565.0,58.0,74.4,61.0,1.0,0.71
2023-01-16T22:00,63.6,96.9,584.0,54.5,73.6,60.0,1.0,0.72
2023-01-16T23:00,65.7,99.2,613.0,50.0,73.8,58.0,1.0,0.74
2023-01-17T00:00,66.8,100.8,634.0,46.8,74.3,57.0,1.0,0.74
2023-01-17T01:00,68.5,102.9,656.0,43.7,75.7,56.0,1.0,0.75
2023-01-17T02:00,70.1,105.2,689.0,39.9,77.9,55.0,1.0,0.77
2023-01-17T03:00,73.1,109.4,718.0,37.0,79.7,54.0,1.0,0.78
2023-01-17T04:00,78.0,116.2,750.0,34.2,81.7,53.0,1.0,0.78
2023-01-17T05:00,77.5,115.0,739.0,38.2,87.9,50.0,1.0,0.71
2023-01-17T06:00,87.3,129.0,721.0,40.7,87.8,50.0,1.0,0.71
2023-01-17T07:00,102.2,150.4,695.0,44.2,87.5,51.0,1.0,0.7
2023-01-17T08:00,62.4,94.8,640.0,45.4,83.6,56.0,1.0,0.68
2023-01-17T09:00,41.8,65.9,564.0,39.8,73.7,68.0,1.0,0.67
2023-01-17T10:00,39.7,62.6,470.0,31.1,60.4,83.0,1.0,0.65
2023-01-17T11:00,39.8,62.9,394.0,24.5,52.0,97.0,1.0,0.65
2023-01-17T12:00,39.9,63.3,422.0,28.5,62.2,96.0,1.0,0.65
2023-01-17T13:00,39.5,62.9,492.0,36.8,80.8,88.0,1.0,0.68
2023-01-17T14:00,38.6,61.7,561.0,46.3,97.7,79.0,1.0,0.71
2023-01-17T15:00,37.5,60.3,551.0,48.8,95.1,76.0,1.0,0.68
2023-01-17T16:00,36.3,58.8,515.0,49.6,85.4,73.0,1.0,0.64
2023-01-17T17:00,32.7,53.8,432.0,51.7,31.1,63.0,1.0,0.66
2023-01-17T18:00,37.3,60.3,612.0,52.8,32.1,61.0,1.0,0.65
2023-01-17T19:00,41.6,66.4,869.0,54.2,33.5,58.0,1.0,0.65
2023-01-17T20:00,46.7,73.8,1190.0,55.2,36.2,55.0,1.0,0.66
2023-01-17T21:00,52.6,82.2,1385.0,54.3,39.7,53.0,1.0,0.68
2023-01-17T22:00,58.0,89.9,1562.0,52.8,43.8,52.0,1.0,0.7
2023-01-17T23:00,60.3,92.2,1684.0,50.3,47.8,51.0,1.0,0.72
2023-01-18T00:00,60.1,91.5,1622.0,48.2,47.6,51.0,1.0,0.72
2023-01-18T01:00,60.5,92.0,1471.0,45.8,46.0,52.0,1.0,0.71
2023-01-18T02:00,61.9,93.8,1307.0,43.7,44.8,52.0,1.0,0.7
2023-01-18T03:00,63.8,96.2,1260.0,43.2,46.6,50.0,1.0,0.69
2023-01-18T04:00,65.4,98.7,1246.0,43.4,49.5,47.0,1.0,0.71
2023-01-18T05:00,49.8,76.4,740.0,42.1,32.3,52.0,1.0,0.7
2023-01-18T06:00,56.0,85.0,877.0,44.7,34.9,48.0,1.0,0.68
2023-01-18T07:00,57.9,87.5,1067.0,48.2,38.5,43.0,2.0,0.65
2023-01-18T08:00,51.5,79.4,1182.0,49.8,42.8,44.0,2.0,0.62
2023-01-18T09:00,42.4,66.8,1031.0,46.0,44.8,56.0,2.0,0.61
2023-01-18T10:00,42.8,67.1,759.0,39.5,46.3,75.0,2.0,0.61
2023-01-18T11:00,44.0,68.9,466.0,32.5,47.5,95.0,2.0,0.61
2023-01-18T12:00,45.3,70.8,402.0,30.2,47.4,102.0,2.0,0.63
2023-01-18T13:00,46.0,72.2,404.0,29.4,46.7,106.0,2.0,0.66
2023-01-18T14:00,46.3,73.1,428.0,32.0,45.5,105.0,2.0,0.7
2023-01-18T15:00,46.2,73.6,402.0,39.0,44.3,97.0,2.0,0.71
2023-01-18T16:00,46.0,74.0,375.0,49.0,43.1,84.0,2.0,0.72
2023-01-18T17:00,35.5,58.4,491.0,56.8,43.2,63.0,1.0,1.0
2023-01-18T18:00,38.4,62.6,667.0,57.1,42.5,61.0,1.0,1.03
2023-01-18T19:00,42.4,68.2,919.0,57.5,41.7,59.0,1.0,1.08
2023-01-18T20:00,48.2,76.6,1250.0,57.5,42.1,56.0,1.0,1.1
2023-01-18T21:00,53.6,84.1,1470.0,56.5,44.6,54.0,1.0,1.1
2023-01-18T22:00,58.0,90.1,1683.0,55.0,48.3,53.0,1.0,1.11
2023-01-18T23:00,63.3,97.6,1883.0,52.8,53.3,51.0,1.0,1.14
2023-01-19T00:00,67.3,102.0,1920.0,51.1,56.5,49.0,1.0,1.15
2023-01-19T01:00,70.1,105.7,1892.0,49.3,59.5,47.0,1.0,1.11
2023-01-19T02:00,71.9,108.0,1864.0,46.5,63.8,45.0,1.0,1.07
2023-01-19T03:00,74.5,111.3,1885.0,42.8,68.3,45.0,1.0,1.02
2023-01-19T04:00,78.7,117.3,1918.0,38.7,73.3,45.0,1.0,0.98
2023-01-19T05:00,70.1,105.0,1501.0,44.5,60.9,43.0,1.0,1.02
2023-01-19T06:00,78.0,115.9,1603.0,48.2,57.8,42.0,1.0,0.98
2023-01-19T07:00,92.2,136.0,1743.0,53.3,53.5,40.0,1.0,0.93
2023-01-19T08:00,65.7,99.4,1751.0,56.9,50.4,43.0,1.0,0.89
2023-01-19T09:00,44.5,69.8,1462.0,53.8,52.7,54.0,1.0,0.86
2023-01-19T10:00,43.9,68.9,1020.0,47.8,57.3,69.0,2.0,0.85
2023-01-19T11:00,45.8,71.5,554.0,41.3,62.2,86.0,2.0,0.83
2023-01-19T12:00,47.5,73.8,448.0,39.2,62.9,92.0,2.0,0.82
2023-01-19T13:00,48.5,75.4,453.0,38.4,62.2,94.0,1.0,0.83
2023-01-19T14:00,48.5,75.9,495.0,40.5,61.6,92.0,1.0,0.82
2023-01-19T15:00,48.0,75.7,433.0,46.5,61.2,84.0,1.0,0.81
2023-01-19T16:00,47.0,74.7,364.0,55.3,60.7,72.0,1.0,0.8
2023-01-19T17:00,47.4,75.4,592.0,62.8,63.3,55.0,1.0,0.84
2023-01-19T18:00,57.9,90.3,1149.0,60.3,68.9,55.0,1.0,0.9
2023-01-19T19:00,73.3,112.2,1948.0,56.7,77.2,54.0,1.0,0.94
2023-01-19T20:00,88.0,133.6,3012.0,52.2,92.4,54.0,1.0,0.96
2023-01-19T21:00,102.4,154.1,3744.0,49.2,109.8,55.0,1.0,0.99
2023-01-19T22:00,119.7,177.9,4469.0,46.5,130.9,57.0,1.0,1.05
2023-01-19T23:00,131.8,194.6,5153.0,45.0,152.0,57.0,1.0,1.11
2023-01-20T00:00,140.6,206.8,5334.0,46.2,158.4,54.0,1.0,1.16
2023-01-20T01:00,142.5,209.1,5309.0,48.8,159.6,49.0,1.0,1.27
2023-01-20T02:00,139.7,205.4,5090.0,54.0,154.0,41.0,1.0,1.35
2023-01-20T03:00,134.1,197.4,4788.0,60.0,142.2,33.0,1.0,1.39
2023-01-20T04:00,125.7,184.9,4363.0,67.4,125.2,24.0,1.0,1.4
2023-01-20T05:00,129.0,190.0,4202.0,86.3,132.1,10.0,1.0,1.32
2023-01-20T06:00,125.3,184.9,3753.0,84.0,128.6,11.0,1.0,1.32
2023-01-20T07:00,119.7,177.0,3110.0,80.7,123.6,13.0,1.0,1.36
2023-01-20T08:00,85.4,130.9,2266.0,75.0,114.1,19.0,1.0,1.37
2023-01-20T09:00,62.2,98.3,1711.0,69.4,103.7,30.0,1.0,1.14
2023-01-20T10:00,56.5,89.4,1175.0,62.9,91.2,44.0,1.0,1.2
2023-01-20T11:00,55.2,86.6,648.0,54.7,75.9,61.0,1.0,1.2
2023-01-20T12:00,53.6,83.4,485.0,48.7,66.8,71.0,1.0,1.22
2023-01-20T13:00,58.1,90.1,464.0,42.8,58.8,79.0,1.0,1.06
2023-01-20T14:00,56.9,88.2,482.0,39.2,51.4,83.0,1.0,1.04
2023-01-20T15:00,53.0,82.0,444.0,43.0,49.2,78.0,1.0,0.96
2023-01-20T16:00,51.1,78.9,417.0,50.2,49.2,68.0,1.0,0.92
2023-01-20T17:00,48.8,75.0,544.0,57.9,52.9,54.0,1.0,1.04
2023-01-20T18:00,51.9,78.9,843.0,55.9,53.6,54.0,1.0,1.12
2023-01-20T19:00,57.2,86.4,1272.0,53.0,54.8,55.0,0.0,1.21
2023-01-20T20:00,65.4,98.5,1860.0,49.8,59.8,55.0,0.0,1.3
2023-01-20T21:00,74.7,111.8,2299.0,48.5,68.8,56.0,0.0,1.37
2023-01-20T22:00,84.5,125.7,2750.0,47.7,80.7,57.0,0.0,1.4
2023-01-20T23:00,92.4,136.4,3161.0,47.3,93.1,56.0,0.0,1.39
2023-01-21T00:00,96.2,141.6,3225.0,48.0,96.7,53.0,0.0,1.38
2023-01-21T01:00,99.7,147.1,3145.0,49.3,97.3,49.0,0.0,1.35
2023-01-21T02:00,101.5,149.5,2958.0,50.9,95.4,44.0,0.0,1.38
2023-01-21T03:00,102.9,151.8,2777.0,51.1,91.8,41.0,0.0,1.36
2023-01-21T04:00,102.0,150.9,2545.0,51.0,86.2,38.0,0.0,1.38
2023-01-21T05:00,106.9,157.4,2747.0,64.1,120.1,26.0,0.0,1.01
2023-01-21T06:00,96.4,143.0,2476.0,66.3,113.4,24.0,0.0,1.0
2023-01-21T07:00,88.7,132.2,2087.0,69.3,104.0,22.0,0.0,0.99
2023-01-21T08:00,68.7,103.8,1579.0,69.6,91.3,26.0,0.0,0.97
2023-01-21T09:00,56.9,86.8,1253.0,64.1,83.3,40.0,0.0,0.96
2023-01-21T10:00,56.2,85.7,941.0,55.5,75.6,60.0,1.0,0.96
2023-01-21T11:00,57.2,86.6,629.0,44.8,65.3,84.0,1.0,0.98
2023-01-21T12:00,59.4,89.6,518.0,37.8,56.5,98.0,1.0,0.99
2023-01-21T13:00,61.5,92.7,485.0,31.4,47.5,109.0,1.0,1.01
2023-01-21T14:00,62.6,94.3,484.0,28.8,38.8,115.0,1.0,1.09
2023-01-21T15:00,63.8,96.4,426.0,35.8,35.7,107.0,1.0,1.05
2023-01-21T16:00,65.7,99.7,372.0,47.8,34.7,91.0,1.0,1.08
2023-01-21T17:00,70.8,108.0,580.0,57.3,40.8,72.0,1.0,1.54
2023-01-21T18:00,75.9,115.5,1024.0,56.9,48.2,70.0,1.0,1.61
2023-01-21T19:00,85.9,129.5,1664.0,56.2,59.1,67.0,1.0,1.75
2023-01-21T20:00,107.6,161.1,2603.0,56.1,78.4,63.0,1.0,1.81
2023-01-21T21:00,127.6,189.5,3416.0,56.8,100.3,61.0,1.0,1.74
2023-01-21T22:00,144.4,213.3,4304.0,57.8,126.5,59.0,1.0,1.63
2023-01-21T23:00,154.6,227.7,5085.0,60.2,150.8,54.0,1.0,1.53
2023-01-22T00:00,155.5,228.2,5119.0,63.5,153.3,45.0,1.0,1.46
2023-01-22T01:00,151.8,223.1,4837.0,67.7,147.3,34.0,1.0,1.42
2023-01-22T02:00,147.1,216.1,4315.0,70.8,135.5,23.0,1.0,1.4
2023-01-22T03:00,137.8,203.5,3853.0,68.8,125.4,21.0,1.0,1.37
2023-01-22T04:00,130.9,193.2,3298.0,64.8,113.1,22.0,1.0,1.39
2023-01-22T05:00,114.3,169.5,2121.0,61.9,90.7,30.0,1.0,1.53
2023-01-22T06:00,110.4,163.4,2116.0,65.8,88.0,27.0,1.0,1.48
2023-01-22T07:00,105.2,155.5,2102.0,71.3,84.1,24.0,1.0,1.48
2023-01-22T08:00,97.8,144.8,1944.0,73.3,77.7,29.0,1.0,1.41
2023-01-22T09:00,86.6,129.5,1607.0,66.5,71.9,47.0,1.0,1.38
2023-01-22T10:00,87.1,130.9,1151.0,55.3,65.4,72.0,1.0,1.24
2023-01-22T11:00,86.6,129.9,668.0,41.5,56.7,102.0,1.0,1.08
2023-01-22T12:00,85.0,127.6,523.0,33.1,49.7,118.0,1.0,0.95
2023-01-22T13:00,83.6,125.3,485.0,25.4,42.5,132.0,2.0,0.83
2023-01-22T14:00,81.7,122.9,503.0,23.8,36.5,138.0,2.0,0.73
2023-01-22T15:00,80.3,121.5,520.0,35.0,36.5,126.0,2.0,0.66
2023-01-22T16:00,79.9,121.5,571.0,53.3,39.2,104.0,2.0,0.6
2023-01-22T17:00,73.1,112.0,679.0,68.0,41.8,78.0,2.0,0.54
2023-01-22T18:00,77.1,118.3,941.0,69.3,46.1,76.0,2.0,0.49
2023-01-22T19:00,79.9,122.5,1315.0,71.2,52.2,72.0,2.0,0.44
2023-01-22T20:00,83.4,128.1,1765.0,72.8,59.7,68.0,2.0,0.42
2023-01-22T21:00,87.3,133.2,2008.0,72.3,64.0,65.0,2.0,0.42
2023-01-22T22:00,90.8,138.3,2210.0,71.1,67.8,63.0,1.0,0.44
2023-01-22T23:00,93.8,142.5,2344.0,69.2,70.9,60.0,1.0,0.46
2023-01-23T00:00,93.1,141.1,2288.0,68.2,71.3,58.0,1.0,0.49
2023-01-23T01:00,93.8,141.1,2130.0,67.2,70.3,55.0,1.0,0.51
2023-01-23T02:00,91.7,137.8,1905.0,65.7,68.5,53.0,1.0,0.53
2023-01-23T03:00,88.2,132.7,1748.0,63.7,67.2,53.0,1.0,0.55
2023-01-23T04:00,85.4,129.0,1582.0,61.4,65.8,53.0,1.0,0.59
2023-01-23T05:00,90.8,137.4,1523.0,53.7,71.3,61.0,1.0,0.72
2023-01-23T06:00,89.6,135.5,1565.0,57.4,69.6,59.0,1.0,0.77
2023-01-23T07:00,89.6,135.0,1620.0,62.5,67.1,57.0,2.0,0.84
2023-01-23T08:00,80.6,122.5,1562.0,64.0,63.2,61.0,2.0,0.76
2023-01-23T09:00,74.3,115.7,1310.0,56.6,60.1,77.0,2.0,0.7
2023-01-23T10:00,74.7,116.9,948.0,44.7,56.6,99.0,2.0,0.6
2023-01-23T11:00,72.2,112.0,556.0,31.4,51.7,123.0,2.0,0.51
2023-01-23T12:00,68.0,105.0,432.0,25.5,47.4,132.0,2.0,0.45
2023-01-23T13:00,62.9,96.6,388.0,21.6,42.8,137.0,2.0,0.4
2023-01-23T14:00,58.8,89.9,397.0,23.5,38.9,133.0,2.0,0.36
2023-01-23T15:00,55.9,85.2,408.0,34.5,38.3,119.0,2.0,0.34
2023-01-23T16:00,54.5,83.1,451.0,51.0,39.2,97.0,1.0,0.32
2023-01-23T17:00,48.5,75.2,596.0,65.6,41.7,73.0,1.0,0.24
2023-01-23T18:00,59.4,91.0,1015.0,65.5,49.8,72.0,1.0,0.23
2023-01-23T19:00,70.5,107.8,1617.0,65.5,61.4,71.0,0.0,0.23
2023-01-23T20:00,81.5,123.4,2431.0,65.7,79.0,68.0,0.0,0.24
2023-01-23T21:00,93.8,141.1,3024.0,66.1,94.7,64.0,0.0,0.27
2023-01-23T22:00,104.8,156.5,3626.0,66.6,112.1,59.0,0.0,0.31
2023-01-23T23:00,110.1,163.9,4153.0,67.5,128.4,51.0,0.0,0.35
2023-01-24T00:00,109.9,162.5,4188.0,68.5,131.0,43.0,0.0,0.39
2023-01-24T01:00,107.8,159.7,4010.0,69.7,128.1,33.0,0.0,0.42
2023-01-24T02:00,105.5,155.5,3708.0,70.8,121.8,22.0,0.0,0.44
2023-01-24T03:00,101.7,149.9,3472.0,70.7,116.5,16.0,0.0,0.43
2023-01-24T04:00,96.9,142.5,3198.0,70.2,109.8,12.0,0.0,0.43
2023-01-24T05:00,93.6,137.8,3042.0,87.3,105.3,6.0,0.0,0.42
2023-01-24T06:00,90.1,132.2,3288.0,88.3,103.2,9.0,0.0,0.4
2023-01-24T07:00,95.7,139.7,3624.0,89.6,100.2,13.0,0.0,0.4
2023-01-24T08:00,92.7,135.0,3627.0,87.3,95.8,24.0,0.0,0.4
2023-01-24T09:00,52.6,78.0,2898.0,79.7,92.9,41.0,0.0,0.43
2023-01-24T10:00,51.8,77.3,1787.0,68.8,90.0,62.0,0.0,0.45
2023-01-24T11:00,53.8,80.1,615.0,55.5,84.4,88.0,0.0,0.47
2023-01-24T12:00,55.5,82.7,339.0,46.8,77.2,103.0,0.0,0.49
2023-01-24T13:00,57.5,85.2,340.0,38.7,68.4,116.0,0.0,0.51
2023-01-24T14:00,59.3,87.5,455.0,35.8,60.3,123.0,0.0,0.54
2023-01-24T15:00,61.0,89.9,465.0,44.8,58.0,114.0,0.0,0.57
2023-01-24T16:00,63.1,92.9,511.0,60.0,58.0,96.0,0.0,0.58
2023-01-24T17:00,61.2,91.0,742.0,70.2,137.4,79.0,0.0,0.47
2023-01-24T18:00,80.6,118.5,818.0,70.3,155.4,76.0,0.0,0.48
2023-01-24T19:00,100.4,146.7,926.0,70.6,181.1,72.0,0.0,0.48
2023-01-24T20:00,116.4,169.5,1053.0,70.0,207.3,66.0,0.0,0.49
2023-01-24T21:00,131.3,190.9,1110.0,68.3,213.2,63.0,0.0,0.5
2023-01-24T22:00,142.5,206.8,1151.0,66.0,212.4,59.0,0.0,0.53
2023-01-24T23:00,147.6,213.7,1195.0,62.3,206.2,55.0,0.0,0.55
2023-01-25T00:00,146.2,211.9,1221.0,58.8,198.3,52.0,0.0,0.57
2023-01-25T01:00,143.4,207.2,1240.0,54.7,187.1,49.0,0.0,0.57
2023-01-25T02:00,141.6,204.9,1267.0,51.2,172.1,43.0,0.0,0.57
2023-01-25T03:00,138.3,200.2,1302.0,50.8,161.1,34.0,0.0,0.56
2023-01-25T04:00,134.6,194.6,1341.0,51.9,149.9,23.0,0.0,0.54
2023-01-25T05:00,124.8,179.7,1381.0,65.4,152.6,2.0,0.0,0.56
2023-01-25T06:00,118.5,170.4,1325.0,65.8,150.8,6.0,0.0,0.55
2023-01-25T07:00,119.0,171.4,1243.0,66.1,147.9,12.0,0.0,0.53
2023-01-25T08:00,108.5,156.5,1100.0,63.2,138.8,30.0,0.0,0.53
2023-01-25T09:00,81.0,117.6,944.0,55.4,123.2,59.0,0.0,0.55
2023-01-25T10:00,75.2,109.7,759.0,44.7,102.9,95.0,0.0,0.54
2023-01-25T11:00,74.7,109.0,586.0,35.5,85.7,132.0,0.0,0.51
2023-01-25T12:00,71.9,104.8,570.0,37.0,88.9,139.0,0.0,0.48
2023-01-25T13:00,68.2,99.2,614.0,42.7,100.3,136.0,0.0,0.44
2023-01-25T14:00,64.0,92.9,677.0,52.0,114.6,125.0,0.0,0.41
2023-01-25T15:00,60.5,87.8,693.0,59.8,119.0,114.0,0.0,0.39
2023-01-25T16:00,59.5,86.6,704.0,68.8,121.6,99.0,0.0,0.38
2023-01-25T17:00,61.2,89.4,683.0,73.2,120.8,80.0,0.0,0.37
2023-01-25T18:00,74.5,108.7,722.0,74.2,130.2,76.0,0.0,0.38
2023-01-25T19:00,87.3,127.6,779.0,75.8,143.5,69.0,0.0,0.41
2023-01-25T20:00,98.7,143.9,849.0,75.8,156.5,62.0,0.0,0.42
2023-01-25T21:00,109.2,159.3,887.0,73.1,158.4,59.0,0.0,0.44
2023-01-25T22:00,118.5,172.8,919.0,68.8,156.4,57.0,0.0,0.44
2023-01-25T23:00,122.0,177.9,958.0,62.2,150.6,54.0,0.0,0.45
2023-01-26T00:00,121.5,177.0,987.0,56.5,144.1,52.0,0.0,0.45
2023-01-26T01:00,119.7,174.6,1014.0,50.2,135.5,50.0,0.0,0.46
2023-01-26T02:00,117.3,171.4,1042.0,43.3,125.0,48.0,0.0,0.47
2023-01-26T03:00,114.3,166.7,1055.0,39.8,118.9,46.0,0.0,0.46
2023-01-26T04:00,110.6,161.6,1061.0,37.3,113.7,45.0,0.0,0.45
2023-01-26T05:00,114.6,166.2,1203.0,65.2,130.4,7.0,0.0,0.4
2023-01-26T06:00,109.0,157.9,1171.0,61.2,126.3,14.0,0.0,0.38
2023-01-26T07:00,113.4,164.4,1124.0,55.6,120.6,24.0,0.0,0.37
2023-01-26T08:00,112.9,163.9,1018.0,48.5,111.7,43.0,0.0,0.36
2023-01-26T09:00,70.5,103.1,868.0,43.7,102.2,64.0,0.0,0.35
2023-01-26T10:00,64.7,95.2,679.0,39.2,91.5,89.0,1.0,0.35
2023-01-26T11:00,62.9,92.4,506.0,36.7,85.7,114.0,1.0,0.35
2023-01-26T12:00,62.4,92.0,503.0,39.1,94.2,121.0,1.0,0.35
2023-01-26T13:00,61.9,91.5,566.0,44.2,109.8,121.0,1.0,0.35
2023-01-26T14:00,61.7,91.5,654.0,51.6,127.7,115.0,1.0,0.35
2023-01-26T15:00,61.0,91.0,689.0,57.4,132.9,106.0,1.0,0.34
2023-01-26T16:00,61.5,92.4,720.0,63.7,134.9,93.0,1.0,0.33
2023-01-26T17:00,63.6,96.4,726.0,69.5,130.6,82.0,1.0,0.25
2023-01-26T18:00,74.7,112.9,766.0,69.1,137.1,78.0,1.0,0.26
2023-01-26T19:00,87.5,131.8,824.0,68.3,146.3,73.0,0.0,0.27
2023-01-26T20:00,102.2,153.2,902.0,66.3,157.4,68.0,0.0,0.3
2023-01-26T21:00,119.7,178.3,952.0,63.4,164.4,67.0,0.0,0.33
2023-01-26T22:00,133.2,197.9,1000.0,59.6,170.5,67.0,0.0,0.37
2023-01-26T23:00,139.2,206.3,1061.0,55.5,171.9,65.0,0.0,0.41
2023-01-27T00:00,137.8,203.0,1107.0,54.2,163.2,59.0,0.0,0.44
2023-01-27T01:00,136.0,200.2,1152.0,53.6,148.9,52.0,0.0,0.44
2023-01-27T02:00,130.9,191.9,1201.0,53.3,134.1,41.0,0.0,0.42
2023-01-27T03:00,122.9,180.7,1229.0,53.5,131.1,33.0,0.0,0.4
2023-01-27T04:00,114.3,168.1,1250.0,53.8,131.9,24.0,0.0,0.37
2023-01-27T05:00,109.2,160.7,1323.0,68.6,151.4,1.0,0.0,0.35
2023-01-27T06:00,107.8,157.9,1316.0,63.4,148.6,6.0,0.0,0.35
2023-01-27T07:00,115.0,168.1,1304.0,56.1,144.6,14.0,0.0,0.34
2023-01-27T08:00,113.6,166.2,1217.0,48.3,136.6,30.0,0.0,0.34
2023-01-27T09:00,64.5,96.2,1040.0,45.8,125.8,49.0,0.0,0.35
2023-01-27T10:00,54.9,82.4,802.0,44.9,112.6,71.0,0.0,0.34
2023-01-27T11:00,51.5,76.8,568.0,45.5,102.6,95.0,0.0,0.35
2023-01-27T12:00,50.3,75.0,535.0,47.2,106.7,103.0,0.0,0.35
2023-01-27T13:00,50.8,75.7,573.0,50.0,116.9,105.0,0.0,0.35
2023-01-27T14:00,51.0,76.1,635.0,55.2,130.3,103.0,0.0,0.35
2023-01-27T15:00,50.8,76.1,652.0,61.2,135.6,98.0,0.0,0.35
2023-01-27T16:00,50.3,75.7,669.0,68.3,139.7,90.0,0.0,0.35
2023-01-27T17:00,52.0,78.2,731.0,75.8,156.6,79.0,0.0,0.34
